backbone,display,concept,lang,lang_name,low_resource,iou_cluster_mask,iou_thresh_0.15,iou_thresh_0.20,iou_thresh_0.25,iou_pct_90,iou_pct_95,iou_pct_99,spearman,pearson,peak_ref,peak_lang,mean_ref,mean_lang,peak_ratio_lang_over_ref,n_clusters_ref,n_clusters_lang,center_dist_symmetric,n_samples,family
dense_clip_xlmr_base,XLM-R base + ViT-B/32,car,ru,Russian,False,0.5959849876146353,0.674456445466061,0.2001702458307281,0.8904761904761904,0.4580647492480422,0.3832628455805675,0.2795320537692958,0.8730035309081867,0.8820236504077912,0.23267697060392017,0.21638026464553106,0.17782769557975586,0.15541025279533296,0.9309874318816573,5.095238095238095,4.980952380952381,33.45491104985617,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,car,zh-CN,Chinese (Simp.),False,0.5684019184376383,0.8100414982819524,0.42905336957485063,0.8033106480117527,0.4164756376043594,0.36279205595519104,0.32466121700026795,0.8738280553878391,0.8870359480381012,0.23267697060392017,0.2354822725057602,0.17782769557975586,0.1672730697407609,1.0126014512782953,5.095238095238095,4.514285714285714,32.55450962799598,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,car,zh-TW,Chinese (Trad.),False,0.5816262093435015,0.7754249560193603,0.351578814734476,0.8796921940766818,0.43468025606869215,0.39581549585333275,0.35328184316426287,0.8818768802568919,0.8944410417761122,0.23267697060392017,0.22837336212396622,0.17782769557975586,0.16339785240235782,0.9818389170335232,5.095238095238095,4.8238095238095235,29.252950120829336,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,ar,Arabic,True,0.5360157034105895,0.7288122891882535,0.30022353924204676,0.9857142857142858,0.4201665507154698,0.35481705742845016,0.28781887397588035,0.8204613067673953,0.8388072462308974,0.21668683957485926,0.21471711822918482,0.16552607935099375,0.15570615778366725,0.9915358513217023,5.433333333333334,4.985714285714286,34.24063152773566,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,ca,Catalan,False,0.6301982256884271,0.5520947702368063,0.14186270766274994,0.9904761904761905,0.5108792834293957,0.4571837058716232,0.3691757701469529,0.8968370510112074,0.9060087519032615,0.21668683957485926,0.19969676924603327,0.16552607935099375,0.1442832099539893,0.9219395165172446,5.433333333333334,5.619047619047619,26.08354179168227,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,de,German,False,0.6096672862607331,0.5399272042363312,0.17576457538002668,0.9904761904761905,0.4996387662778382,0.43584632653828453,0.3498522955209242,0.8790336516632006,0.892916940223603,0.21668683957485926,0.20361172606547673,0.16552607935099375,0.1437513088186582,0.940035878634296,5.433333333333334,5.4904761904761905,28.45610995604737,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999950897126,0.21668683957485926,0.21668683957485926,0.16552607935099375,0.16552607935099375,1.0,5.433333333333334,5.433333333333334,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,es,Spanish,False,0.6045133174537793,0.5058974536557116,0.12191328973884447,0.9904761904761905,0.4807203983408912,0.426332464750329,0.3263699721190427,0.8834433287941413,0.8930894434452057,0.21668683957485926,0.1981394071664129,0.16552607935099375,0.1418738357722759,0.9148414647667497,5.433333333333334,5.6380952380952385,27.182902520607787,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,eu,Basque,True,0.44527050980621086,0.13052445529283807,0.06666961843129618,0.9904761904761905,0.3073598243536093,0.23655070256158753,0.1395918906457691,0.7285746662529441,0.7481671489420392,0.21668683957485926,0.17376413983958108,0.16552607935099375,0.11873532200143451,0.8024182547498345,5.433333333333334,5.847619047619047,36.58043735986547,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,fr,French,False,0.6526965361290441,0.6187732175062605,0.1748550400197837,0.9904761904761905,0.5417721527443995,0.49079212376536685,0.4039045701258533,0.9078101701408703,0.9174072634606134,0.21668683957485926,0.20212544287954057,0.16552607935099375,0.14779446501107443,0.9331734039840575,5.433333333333334,5.495238095238095,25.522708759221928,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,it,Italian,False,0.6526965361290441,0.6187732175062605,0.1748550400197837,0.9904761904761905,0.5417721527443995,0.49079212376536685,0.4039045701258533,0.9078101701408703,0.9174072634606134,0.21668683957485926,0.20212544287954057,0.16552607935099375,0.14779446501107443,0.9331734039840575,5.433333333333334,5.495238095238095,25.522708759221928,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,lb,Luxembourgish,True,0.569358248027804,0.6859562311026695,0.172257541009894,0.9904761904761905,0.4366018772635549,0.3624248261175435,0.27024966324634253,0.8426948900947937,0.8560782926423209,0.21668683957485926,0.20504024880273,0.16552607935099375,0.15243183913685027,0.9471785995809238,5.433333333333334,5.4714285714285715,32.826576313803784,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,pt,Portuguese,False,0.6205259113180089,0.6009931836475656,0.15957656359493086,0.9904761904761905,0.4963317656377228,0.4322113514343123,0.3400731493819575,0.8838380692001003,0.8930779354912894,0.21668683957485926,0.2028364741376468,0.16552607935099375,0.14666479467636062,0.9366005444499285,5.433333333333334,5.457142857142857,28.187231522181268,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,ru,Russian,False,0.5740387208777182,0.5594604485987765,0.1383978671333888,0.9904761904761905,0.4525618232948715,0.3819796288562486,0.3138603407832608,0.8460256091927276,0.8588851152431397,0.21668683957485926,0.20056694320269994,0.16552607935099375,0.14401125808556875,0.9262919122237836,5.433333333333334,5.309523809523809,31.9660137346473,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,zh-CN,Chinese (Simp.),False,0.5183904635023088,0.7554391449846474,0.2860250225760309,0.9238095238095239,0.38426931948738713,0.3140316837907572,0.23411576343988436,0.8197789628263935,0.8352175296772094,0.21668683957485926,0.2238262599422818,0.16552607935099375,0.15878516158887318,1.033839586866676,5.433333333333334,4.814285714285714,35.30468428111503,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,truck,zh-TW,Chinese (Trad.),False,0.5375568383615995,0.672366659680547,0.27153750386464226,0.9857142857142858,0.41404789787972185,0.3425479888071167,0.25971109081133026,0.8294776464000341,0.8445120537564867,0.21668683957485926,0.21528956648849307,0.16552607935099375,0.15169363759812854,0.9941464122536856,5.433333333333334,5.066666666666666,32.73517389410011,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,ar,Arabic,True,0.5551783538089846,0.6944111354150864,0.36006964556190574,0.9952380952380953,0.4321177116418175,0.3770849891794833,0.32902081740319117,0.8343039441360618,0.8526477223350888,0.20331587954646066,0.20486222924221129,0.15241420893442062,0.14864025655246915,1.008663480602484,5.723809523809524,5.4904761904761905,29.791616980663857,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,ca,Catalan,False,0.636237819621779,0.42690173250924124,0.44743787484049097,1.0,0.542742339945665,0.47976427909245395,0.42219062725084455,0.9052622707465215,0.9155533319427853,0.20331587954646066,0.19050877598069962,0.15241420893442062,0.1337726704776287,0.9378820787321125,5.723809523809524,5.8428571428571425,23.814339665021972,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,de,German,False,0.6810854211642858,0.6454321342036285,0.5222538193235207,1.0,0.594299241273692,0.5267221102247208,0.4440583752906806,0.917876627356387,0.9279419893310183,0.20331587954646066,0.19919596896285102,0.15241420893442062,0.14232732061119308,0.9801172900719975,5.723809523809524,5.6571428571428575,21.656788160056163,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999560060955,0.20331587954646066,0.20331587954646066,0.15241420893442062,0.15241420893442062,1.0,5.723809523809524,5.723809523809524,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,es,Spanish,False,0.636237819621779,0.42690173250924124,0.44743787484049097,1.0,0.542742339945665,0.47976427909245395,0.42219062725084455,0.9052622707465215,0.9155533319427853,0.20331587954646066,0.19050877598069962,0.15241420893442062,0.1337726704776287,0.9378820787321125,5.723809523809524,5.8428571428571425,23.814339665021972,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,eu,Basque,True,0.6304727770910734,0.5861185587768848,0.4790163012453451,1.0,0.5299772772492514,0.47373436682604086,0.39266237053390685,0.8882887518050837,0.8995687632333664,0.20331587954646066,0.19424998980192912,0.15241420893442062,0.14036370533562842,0.9560130490196671,5.723809523809524,5.6571428571428575,24.404412704719498,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,fr,French,False,0.6628228537410175,0.38747616366748494,0.44521289214227205,1.0,0.581142707214142,0.5090852782342166,0.4225451981553876,0.9125302731198084,0.9211116353670756,0.20331587954646066,0.18677100865613847,0.15241420893442062,0.1317841978654975,0.9193445147108069,5.723809523809524,5.604761904761904,22.382791472213007,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,it,Italian,False,0.6628228537410175,0.38747616366748494,0.44521289214227205,1.0,0.581142707214142,0.5090852782342166,0.4225451981553876,0.9125302731198084,0.9211116353670756,0.20331587954646066,0.18677100865613847,0.15241420893442062,0.1317841978654975,0.9193445147108069,5.723809523809524,5.604761904761904,22.382791472213007,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,lb,Luxembourgish,True,0.6423393743421868,0.768901161163717,0.4503707859453861,1.0,0.5296222907423156,0.4506448493624022,0.3534445858198654,0.8917147552393876,0.9020137017681485,0.20331587954646066,0.20245857331014816,0.15241420893442062,0.15224113244385945,0.9967826340310144,5.723809523809524,5.585714285714285,25.64666764553116,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,pt,Portuguese,False,0.6243345062076211,0.36720181812768354,0.4316619871895591,1.0,0.5234203559379551,0.4590013996152417,0.37653136527763564,0.8932438998397456,0.9050268953754789,0.20331587954646066,0.18606527525754202,0.15241420893442062,0.13156377658957527,0.9161969072197658,5.723809523809524,5.895238095238096,25.64376811877665,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,ru,Russian,False,0.5510631059849925,0.5714253854904568,0.4140129568098694,1.0,0.4355826198100607,0.35995527206477385,0.27202346539571404,0.8121595094461376,0.8265944276537214,0.20331587954646066,0.19509422850041164,0.15241420893442062,0.14061624099101339,0.9609069791667262,5.723809523809524,5.4904761904761905,31.313576579625963,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,zh-CN,Chinese (Simp.),False,0.5356794317761299,0.6290424366086029,0.32164540829349236,1.0,0.40849653131216535,0.3389537509208954,0.25905662091495313,0.8171568947655411,0.8377663152558463,0.20331587954646066,0.20490559658833912,0.15241420893442062,0.14437963487136932,1.009348199655839,5.723809523809524,5.5,30.771206447075123,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,bus,zh-TW,Chinese (Trad.),False,0.5436588808621562,0.5322320310914931,0.37194876719954817,1.0,0.43077439624440406,0.3672922951790539,0.2742354323891481,0.8232275633309495,0.8410205947501319,0.20331587954646066,0.19930996866453263,0.15241420893442062,0.13818809578106517,0.9817477465855509,5.723809523809524,5.719047619047619,30.195094805025647,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,ar,Arabic,True,0.485976950332431,0.03958623316918465,0.8761904761904762,1.0,0.3994969380757433,0.3188463512253604,0.23014644019463648,0.7130345367865083,0.7371845270906175,0.15171874527420318,0.1850687412988572,0.10168593579104969,0.1282833420449779,1.2238951733306864,5.633333333333334,5.733333333333333,34.72827347870647,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,ca,Catalan,False,0.6027447337798141,0.47350037030001574,1.0,1.0,0.5337143463677991,0.4644669962745538,0.36002621737438806,0.8541192333480037,0.8711296212105524,0.15171874527420318,0.14958469814487865,0.10168593579104969,0.09273149750771977,0.98751900183834,5.633333333333334,6.023809523809524,27.797247657754944,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,de,German,False,0.6003008674928768,0.5122585743681557,1.0,1.0,0.538077338840363,0.46223897457491236,0.3480681209748962,0.8646680859441954,0.879690120333717,0.15171874527420318,0.14412127782901127,0.10168593579104969,0.08818647304461116,0.9504312877167346,5.633333333333334,6.247619047619048,26.35139262034225,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999996196656,0.15171874527420318,0.15171874527420318,0.10168593579104969,0.10168593579104969,1.0,5.633333333333334,5.633333333333334,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,es,Spanish,False,0.6027447337798141,0.47350037030001574,1.0,1.0,0.5337143463677991,0.4644669962745538,0.36002621737438806,0.8541192333480037,0.8711296212105524,0.15171874527420318,0.14958469814487865,0.10168593579104969,0.09273149750771977,0.98751900183834,5.633333333333334,6.023809523809524,27.797247657754944,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,eu,Basque,True,0.3730317468260109,0.04083028206056568,0.8714285714285714,1.0,0.27148665369146446,0.19230125093239062,0.09788372913081707,0.502241679652953,0.5225447588555869,0.15171874527420318,0.18177608102560044,0.10168593579104969,0.12494349273897352,1.2031246277248158,5.633333333333334,5.728571428571429,42.80823538303162,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,fr,French,False,0.5726322705264312,0.4998894483307784,1.0,1.0,0.509546260343575,0.43091935827402317,0.33271112850272316,0.8367135899293756,0.8547730374903906,0.15171874527420318,0.13959680611178987,0.10168593579104969,0.0818453535437584,0.9211296639706836,5.633333333333334,6.461904761904762,27.821416394368992,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,it,Italian,False,0.6027447337798141,0.47350037030001574,1.0,1.0,0.5337143463677991,0.4644669962745538,0.36002621737438806,0.8541192333480037,0.8711296212105524,0.15171874527420318,0.14958469814487865,0.10168593579104969,0.09273149750771977,0.98751900183834,5.633333333333334,6.023809523809524,27.797247657754944,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,lb,Luxembourgish,True,0.47979720217380667,0.15992192056055637,1.0,1.0,0.37996822171317185,0.30518902945603155,0.22864832334192525,0.7071932960104962,0.7319766998734503,0.15171874527420318,0.16591287553310394,0.10168593579104969,0.11227414175158455,1.096140538966023,5.633333333333334,5.4714285714285715,38.32865862263734,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,pt,Portuguese,False,0.554665220327274,0.37273649372801754,1.0,1.0,0.4720484314235867,0.39116368400908463,0.30017709092967054,0.8072452331634584,0.8275361234233493,0.15171874527420318,0.15435838380030223,0.10168593579104969,0.09729218876787595,1.0196701724320003,5.633333333333334,5.961904761904762,29.634482754905807,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,ru,Russian,False,0.4532905209870712,0.2825112908112326,1.0,1.0,0.36291406172581164,0.2823267842445584,0.1860839947436147,0.6702064414950745,0.6913764900394849,0.15171874527420318,0.15531990897087825,0.10168593579104969,0.10012557503013383,1.0272233938486568,5.633333333333334,6.109523809523809,34.17824988405323,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,zh-CN,Chinese (Simp.),False,0.4283246875151518,0.11065294542645542,0.9904761904761905,1.0,0.3309241005459275,0.2548779419111087,0.17119225050096057,0.6395292365086974,0.6686270922777199,0.15171874527420318,0.17008144039483297,0.10168593579104969,0.10682306601887658,1.1248377032585055,5.633333333333334,6.123809523809523,37.02329930533499,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,person,zh-TW,Chinese (Trad.),False,0.44503931446939266,0.05502687225637984,0.8952380952380953,1.0,0.34530537829449254,0.2590382656413255,0.1655836421808202,0.6496402214609739,0.6744827078211875,0.15171874527420318,0.18247513735578175,0.10168593579104969,0.11999934482432548,1.2070779260089919,5.633333333333334,5.8428571428571425,38.17235053709396,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,ar,Arabic,True,0.42455808970301534,0.5289566680156607,0.15186101977784233,0.9904761904761905,0.2773217904711907,0.19484073391525927,0.12347877601302129,0.6763964601549256,0.6914672501030422,0.21048866780031295,0.21133681266080764,0.1474819537784372,0.14270278169285683,1.0066281903553662,5.476190476190476,5.619047619047619,40.081750035787486,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,ca,Catalan,False,0.5317253359407245,0.08668686760350267,0.2109844403962051,1.0,0.3869512540048213,0.3078964983974927,0.21211865924823373,0.798686904263688,0.8136573885168348,0.21048866780031295,0.16798719934054784,0.1474819537784372,0.10385144469993456,0.7998341346090914,5.476190476190476,5.79047619047619,35.53815092527839,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,de,German,False,0.6761041690034956,0.673060463013059,0.3300870485394459,0.9952380952380953,0.5420913472834785,0.46651169126562514,0.3741045393664332,0.9204986288996294,0.9246534361725762,0.21048866780031295,0.20557623179185958,0.1474819537784372,0.13758987826960428,0.9776163489583607,5.476190476190476,5.352380952380952,26.10723999806158,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999701976776,0.21048866780031295,0.21048866780031295,0.1474819537784372,0.1474819537784372,1.0,5.476190476190476,5.476190476190476,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,es,Spanish,False,0.6517597696371522,0.1800063862255285,0.21911697552324017,1.0,0.5414778664572063,0.4717472040768847,0.3870761181760529,0.9079131722384302,0.9167450791313535,0.21048866780031295,0.17871777479137693,0.1474819537784372,0.10882607808425313,0.8494303673435856,5.476190476190476,5.671428571428572,27.915283805750594,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,eu,Basque,True,0.28991212435184005,0.1903187511662673,0.20476190476190476,1.0,0.15970342144033753,0.11785382990639584,0.055455356924869054,0.40939279112187893,0.43031038991397336,0.21048866780031295,0.17696148476430348,0.1474819537784372,0.12716030716186477,0.8436059140548664,5.476190476190476,5.442857142857143,49.55878409476957,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,fr,French,False,0.6741194283639745,0.5357204207233984,0.3050538517336197,1.0,0.5531949904616945,0.487417036319078,0.3925721505467484,0.9206233472283014,0.9286131237234388,0.21048866780031295,0.19870531587373644,0.1474819537784372,0.13059941065453348,0.9447080465397002,5.476190476190476,5.438095238095238,26.352398414621565,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,it,Italian,False,0.666716189831362,0.41026298313609655,0.253782574290165,1.0,0.5532170287850251,0.4803461213132718,0.3920282136317047,0.9104361581111189,0.9191149070149376,0.21048866780031295,0.19167795103220714,0.1474819537784372,0.12433150946384385,0.911364069321394,5.476190476190476,5.566666666666666,26.527745055845212,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,lb,Luxembourgish,True,0.5367482529892085,0.35295472273939676,0.20438070622895052,1.0,0.3794375515135383,0.2902531100603255,0.19382565254090187,0.7813279320224001,0.7887065606457847,0.21048866780031295,0.18376538228420985,0.1474819537784372,0.1268957609931628,0.8751959047075353,5.476190476190476,5.538095238095238,36.67557832669505,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,pt,Portuguese,False,0.6875106200126893,0.6458095965532167,0.3696187903754192,0.9952380952380953,0.536579300912834,0.47113553936752517,0.3751792851783616,0.9383852323669499,0.941259567510514,0.21048866780031295,0.20639371808086124,0.1474819537784372,0.13580180353352,0.9809762169646019,5.476190476190476,5.257142857142857,24.60388513090258,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,ru,Russian,False,0.5842945362125643,0.2864833305257527,0.24311613238502336,1.0,0.4852497469011687,0.3960844723985325,0.3314407340696399,0.8632004469664705,0.87230266446159,0.21048866780031295,0.1883844996492068,0.1474819537784372,0.1143909697731336,0.8953244891085053,5.476190476190476,6.019047619047619,29.1005194347669,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,zh-CN,Chinese (Simp.),False,0.4937790464349969,0.2337980939204231,0.22160016020976506,1.0,0.35623173602203934,0.2914015688713318,0.2298889226365038,0.7800512109888695,0.7940741070679256,0.21048866780031295,0.1836538680962154,0.1474819537784372,0.11420519568380855,0.8736395013820454,5.476190476190476,5.6380952380952385,35.445754586527585,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,pedestrian,zh-TW,Chinese (Trad.),False,0.5296546698259906,0.3515995337704244,0.2278288145444581,1.0,0.38321008120351074,0.3141683619109542,0.24244986069143326,0.8123738278572692,0.8244865417480469,0.21048866780031295,0.19103915897153673,0.1474819537784372,0.12240723736938976,0.9088393628687003,5.476190476190476,5.59047619047619,34.30870076319884,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,ar,Arabic,True,0.5095205847582552,0.36546752566596646,0.2145490765988341,0.9619047619047619,0.4111979675740054,0.35140041041314996,0.27042204115542257,0.7770037355842021,0.7995867750474385,0.193589728644916,0.21634747825917744,0.1250489042628379,0.14669102164251463,1.120404259939772,5.871428571428571,5.928571428571429,29.38473126036433,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,ca,Catalan,False,0.6430876801515184,0.3123120816648862,0.6792594185991245,1.0,0.5754300159882124,0.5189891825177527,0.4270382646806541,0.919959783856299,0.9333065677256811,0.193589728644916,0.179618663305328,0.1250489042628379,0.10602475422478858,0.9286566391331752,5.871428571428571,6.280952380952381,22.041215969009023,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,de,German,False,0.5669848274387332,0.13176568372941772,0.6610557323322116,1.0,0.48825734265921594,0.42530430360308713,0.34222862553348,0.8656081678499469,0.8896128285498847,0.193589728644916,0.1672859770556291,0.1250489042628379,0.0937101019635087,0.8652521552564121,5.871428571428571,6.390476190476191,26.58795764897827,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,en,English,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999958844412,0.193589728644916,0.193589728644916,0.1250489042628379,0.1250489042628379,1.0,5.871428571428571,5.871428571428571,0.0,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,es,Spanish,False,0.6699435558915433,0.5943975676283738,0.5643982252493115,0.9952380952380953,0.5860121830861228,0.5213338468190671,0.41749809655460046,0.9325202876912643,0.9436366657416025,0.193589728644916,0.20077415811164037,0.1250489042628379,0.12914633176156454,1.0387590941037919,5.871428571428571,5.890476190476191,21.550284071258044,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,eu,Basque,True,0.6065262030447112,0.4523425523406426,0.6602715122054558,1.0,0.5250298942129473,0.4527783915694592,0.3565981678134681,0.898847316825681,0.9187127967675527,0.193589728644916,0.18533944402422223,0.1250489042628379,0.11472454337137086,0.9585795381975123,5.871428571428571,5.9,25.33765324785281,210.0,Isolate
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,fr,French,False,0.5405980836101839,0.49120359539981306,0.47924413944667493,1.0,0.45482804668600413,0.4012963931689818,0.3185009259237732,0.8189091861675617,0.8398124294621604,0.193589728644916,0.1996918933732169,0.1250489042628379,0.12934029897054036,1.0341604583779707,5.871428571428571,6.190476190476191,28.204842065946234,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,it,Italian,False,0.6695891950491863,0.5501534524314889,0.698132236013593,1.0,0.5920117161375059,0.5273102265813212,0.42442803119701294,0.9357911394236844,0.9475298662980397,0.193589728644916,0.19031945225738345,0.1250489042628379,0.11655219030522165,0.9840489595535394,5.871428571428571,5.942857142857143,21.27385445023004,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,lb,Luxembourgish,True,0.30303597486740697,0.2769309772937956,0.5935334362705986,1.0,0.1693656765818226,0.1145764376899127,0.05861451014304217,0.4931421259769079,0.5083266860916323,0.193589728644916,0.18908454960300808,0.1250489042628379,0.14327514746359415,0.982515965437972,5.871428571428571,4.957142857142857,48.04737549008412,210.0,Germanic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,pt,Portuguese,False,0.6467391657139983,0.5710205074025639,0.5283905854753649,0.9857142857142858,0.5483970447722635,0.4782358541629022,0.3800392848771028,0.9176874526227506,0.9302801370620728,0.193589728644916,0.20220170418421426,0.1250489042628379,0.12976224276991116,1.0461498402255291,5.871428571428571,5.828571428571428,23.457974335335475,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,ru,Russian,False,0.5119208939141896,0.26130261063519544,0.635575398307233,1.0,0.40950118840546496,0.33955170113753835,0.2658076184881127,0.8066421950439162,0.8350000343152455,0.193589728644916,0.17835470877942586,0.1250489042628379,0.10373173643435751,0.922829258026391,5.871428571428571,6.261904761904762,30.318860965376313,210.0,Slavic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,zh-CN,Chinese (Simp.),False,0.5524814087467929,0.5016772098779889,0.47858592933390515,0.9857142857142858,0.45676210298923103,0.3960877529557063,0.3035902656692117,0.8550947947087466,0.8845377013796851,0.193589728644916,0.20370573344684784,0.1250489042628379,0.12828969877390634,1.0537431795071983,5.871428571428571,5.961904761904762,26.688443364043252,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_light,zh-TW,Chinese (Trad.),False,0.5960282491307941,0.5393681193560437,0.6139877676185765,1.0,0.5134986139558302,0.46164634217042877,0.37344023805853904,0.8887363505114316,0.910453443583988,0.193589728644916,0.19508692239012038,0.1250489042628379,0.12162176888613474,1.0090726683397346,5.871428571428571,6.033333333333333,24.59634388753345,210.0,Sinitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,ar,Arabic,True,0.4753218451467236,0.6097902273487341,0.1045586270094221,0.8761904761904762,0.3538291287975505,0.29964811538700364,0.2193939917581372,0.7518023172191146,0.7794023887032554,0.2075428999605633,0.22952846522842135,0.14734194420632862,0.16570711362929572,1.107946727776268,5.719047619047619,5.261904761904762,34.36390147308622,210.0,Semitic
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,ca,Catalan,False,0.5322586382429318,0.12611046021186556,0.2992784842223776,1.0,0.4347792031632282,0.3750479892523925,0.30656407191353513,0.8300430350488596,0.8520303260712396,0.2075428999605633,0.17771111038469134,0.14734194420632862,0.10753579920246488,0.8569103152079942,5.719047619047619,6.3428571428571425,27.798613142403397,210.0,Romance
dense_clip_xlmr_base,XLM-R base + ViT-B/32,traffic_sign,de,German,False,0.617325601309189,0.36998368969300954,0.3565260920773732,0.9952380952380953,0.528111196330874,0.47300930054686113,0.39069513154243873,0.8894480334922367,0.902137976033347,0.2075428999605633,0.19081919477099463,0.14734194420632862,0.12577699199318887,0.9195941069993865,5.719047619047619,5.857142857142857,24.844860553867665,210.0,Germanic
